timestamp,content
2025-02-14T07:48:26.000Z," QT (standard)

- The Fed stops reinvesting maturing bonds from its balance sheet

- In the process, it destroys ''liquidity'' (bank reserves)

Here the negative impact are mostly on markets through a drainage of bank reserves which reduces interbank liquidity."
2025-02-14T07:48:26.000Z,"It's a very powerful combination that sees ''green arrows'' everywhere in our summary table: more liquidity and risk appetite in markets, and a beneficial impact on the real-economy.  

The risk is clear: inflation."
2025-02-14T07:48:25.000Z," QE + Fiscal Deficits

- Fiscal deficits inject new money for the private sector; when the government cuts your taxes or sends you a cheque, all of a sudden you have more spendable money!

- The Fed creates new reserves (QE) and absorb bond issuance, leaving banks free of that"
2025-02-14T07:48:26.000Z," QT (standard)

- The Fed stops reinvesting maturing bonds from its balance sheet

- In the process, it destroys ''liquidity'' (bank reserves)

Here the negative impact are mostly on markets through a drainage of bank reserves which reduces interbank liquidity."
2025-02-14T07:48:26.000Z,"It's a very powerful combination that sees ''green arrows'' everywhere in our summary table: more liquidity and risk appetite in markets, and a beneficial impact on the real-economy.  

The risk is clear: inflation."
2025-02-14T07:48:25.000Z," QE + Fiscal Deficits

- Fiscal deficits inject new money for the private sector; when the government cuts your taxes or sends you a cheque, all of a sudden you have more spendable money!

- The Fed creates new reserves (QE) and absorb bond issuance, leaving banks free of that"
2025-02-14T07:48:25.000Z,"The table below can be used as a Cheat Sheet to quickly assess what impact a certain monetary/fiscal mix can have on markets and the economy.

Let's go through 2 quick examples:"
2025-02-14T07:48:24.000Z,"A deep understanding of the mechanics behind fiscal and monetary operations will be an important skill to navigate markets.

Here is a quick guide to help you master the topic.

Thread."
2025-02-11T13:16:08.000Z,"You guys love polls, so take a look at this.

This year, in the majority of trading days the VIX will close:"
2025-02-11T12:48:57.000Z,"Over the next 12 months, how will the S&P 500 perform against international DM and EM stock markets?"
2025-02-10T14:55:34.000Z,"There was a breaking point in the first Trump presidency where he'd generate tariff headlines every day, and markets wouldn't care anymore.

Keep that in mind."
2025-02-10T11:10:06.000Z,"In the last 7 years, the USD as a share of global reserve dropped from 61% to 59%.

It's clearly over for the Dollar.

(Jokes aside: the red area expanding is mostly Gold, and that's very interesting!)"
2025-02-14T07:48:24.000Z,"A deep understanding of the mechanics behind fiscal and monetary operations will be an important skill to navigate markets.

Here is a quick guide to help you master the topic.

Thread."
2025-02-11T13:16:08.000Z,"You guys love polls, so take a look at this.

This year, in the majority of trading days the VIX will close:"
2025-02-11T12:48:57.000Z,"Over the next 12 months, how will the S&P 500 perform against international DM and EM stock markets?"
2025-02-10T14:55:34.000Z,"There was a breaking point in the first Trump presidency where he'd generate tariff headlines every day, and markets wouldn't care anymore.

Keep that in mind."
2025-02-10T11:10:06.000Z,"In the last 7 years, the USD as a share of global reserve dropped from 61% to 59%.

It's clearly over for the Dollar.

(Jokes aside: the red area expanding is mostly Gold, and that's very interesting!)"
2025-02-09T14:53:06.000Z,"Don't miss my next macro research piece coming out soon.

Get it in your inbox alongside 152,000 investors. 

Sign up here (FOR FREE) https://forms.gle/SmRbxRZzBT5iTGe47…… 

9/9"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-02-09T14:53:06.000Z,"A specific mention goes to Japan: the BoJ is now forecasting a virtuous wage-price spiral that would stabilize inflation around 2%.

Markets have now repriced towards a terminal rate of 1% - still low, but a welcomed change from forever ZIRP.

8/"
2025-02-09T14:53:05.000Z,"Canada, Europe, Australia, New Zealand are all priced to continue cutting rates towards the 2%-3.5% area depending on the market interpretation of neutral rates in these countries.

Markets now understand that not all countries are equally able to handle high rates for long.

7/"
2025-02-09T14:53:05.000Z,"This limbo with elevated real yields is pretty much a US phenomenon.

If we take a look at global bond markets, the story is quite different:

6/"
2025-02-09T14:53:04.000Z,"...with real yields stuck at high levels.

The real yield on 30-year TIPS has been ranging between 2% and 2.50% for 18+ months.

Last time real yields were so elevated for so long was the 2005-2007 period.

5/"
2025-02-09T14:53:04.000Z,"The market is interpreting the Fed to be pretty much on a long pause: growth is holding up okay, and the idea is that even if inflation drops to 2% the Fed doesn't need to be in a hurry to cut.

This no cut/no hike is keeping the bond market in a limbo...

4/"
2025-02-09T14:53:03.000Z,"2-year inflation swaps have started to price some risk premium around tariffs.

At 2.72%, they have reached new highs:

3/"
2025-02-09T14:53:02.000Z,"Starting from the US, this is what markets are implying for Fed Funds over the next 2 years.

Fed Funds are seen around 4% by December (~1.4 cuts), and the terminal rate sits around 3.95% with no more cuts in 2026-2027.

2/"
2025-03-30T02:45:56.000Z,
2025-03-30T02:42:13.000Z,
2025-03-30T02:37:47.000Z,"Text from a friend after I sent this video to them: ""This kinda makes me want to buy a Tesla now"""
2025-03-30T02:45:56.000Z,
2025-03-30T02:42:13.000Z,
2025-03-30T02:37:47.000Z,"Text from a friend after I sent this video to them: ""This kinda makes me want to buy a Tesla now"""
2025-03-30T02:45:56.000Z,
2025-03-30T02:42:13.000Z,
2025-03-30T02:37:47.000Z,"Text from a friend after I sent this video to them: ""This kinda makes me want to buy a Tesla now"""
2025-03-30T02:45:56.000Z,
2025-03-30T02:42:13.000Z,
2025-03-30T02:37:47.000Z,"Text from a friend after I sent this video to them: ""This kinda makes me want to buy a Tesla now"""
2025-03-30T02:45:56.000Z,
2025-03-30T02:42:13.000Z,
2025-03-30T02:37:47.000Z,"Text from a friend after I sent this video to them: ""This kinda makes me want to buy a Tesla now"""
2025-03-30T10:07:00.000Z," Bitcoin Price on Eid

2010: $0.06
2011: $3
2012: $5
2013: $100
2014: $450
2015: $280
2016: $660
2017: $2,550
2018: $6,650
2019: $7,400
2020: $8,700
2021: $45,400
2022: $38,000
2023: $27,100
2024: $67,500
2025: $83,500"
2025-03-29T19:31:31.000Z,"JUST IN:  Senator Ted Cruz says Elizabeth Warren and China hate Bitcoin ""because government can't control it."""
2025-03-29T15:04:30.000Z,Explaining Bitcoin to an empty room in 2013 when it was worth $100.
2025-03-30T10:07:00.000Z," Bitcoin Price on Eid

2010: $0.06
2011: $3
2012: $5
2013: $100
2014: $450
2015: $280
2016: $660
2017: $2,550
2018: $6,650
2019: $7,400
2020: $8,700
2021: $45,400
2022: $38,000
2023: $27,100
2024: $67,500
2025: $83,500"
2025-03-29T19:31:31.000Z,"JUST IN:  Senator Ted Cruz says Elizabeth Warren and China hate Bitcoin ""because government can't control it."""
2025-03-29T15:04:30.000Z,Explaining Bitcoin to an empty room in 2013 when it was worth $100.
2025-03-30T10:07:00.000Z," Bitcoin Price on Eid

2010: $0.06
2011: $3
2012: $5
2013: $100
2014: $450
2015: $280
2016: $660
2017: $2,550
2018: $6,650
2019: $7,400
2020: $8,700
2021: $45,400
2022: $38,000
2023: $27,100
2024: $67,500
2025: $83,500"
2025-03-29T19:31:31.000Z,"JUST IN:  Senator Ted Cruz says Elizabeth Warren and China hate Bitcoin ""because government can't control it."""
2025-03-29T15:04:30.000Z,Explaining Bitcoin to an empty room in 2013 when it was worth $100.
2025-03-30T10:07:00.000Z," Bitcoin Price on Eid

2010: $0.06
2011: $3
2012: $5
2013: $100
2014: $450
2015: $280
2016: $660
2017: $2,550
2018: $6,650
2019: $7,400
2020: $8,700
2021: $45,400
2022: $38,000
2023: $27,100
2024: $67,500
2025: $83,500"
2025-03-29T19:31:31.000Z,"JUST IN:  Senator Ted Cruz says Elizabeth Warren and China hate Bitcoin ""because government can't control it."""
2025-03-29T15:04:30.000Z,Explaining Bitcoin to an empty room in 2013 when it was worth $100.
2025-03-30T10:07:00.000Z," Bitcoin Price on Eid

2010: $0.06
2011: $3
2012: $5
2013: $100
2014: $450
2015: $280
2016: $660
2017: $2,550
2018: $6,650
2019: $7,400
2020: $8,700
2021: $45,400
2022: $38,000
2023: $27,100
2024: $67,500
2025: $83,500"
2025-03-29T19:31:31.000Z,"JUST IN:  Senator Ted Cruz says Elizabeth Warren and China hate Bitcoin ""because government can't control it."""
2025-03-29T15:04:30.000Z,Explaining Bitcoin to an empty room in 2013 when it was worth $100.
2012-01-26T08:43:37.000Z,What?
2011-10-21T22:44:00.000Z,Can we get some followers please??
2012-01-26T08:43:37.000Z,What?
2011-10-21T22:44:00.000Z,Can we get some followers please??
2012-01-26T08:43:37.000Z,What?
2011-10-21T22:44:00.000Z,Can we get some followers please??
2012-01-26T08:43:37.000Z,What?
2011-10-21T22:44:00.000Z,Can we get some followers please??
2012-01-26T08:43:37.000Z,What?
2011-10-21T22:44:00.000Z,Can we get some followers please??
2025-03-29T20:24:11.000Z,Bill Gates casually has $79.5 Billion in cash according to Bloomberg
2025-03-29T20:17:15.000Z,The combined net worth of the top 10 richest people in the world has dropped by almost $203 Billion so far in 2025 - Bloomberg Billionaire Index
2025-03-29T19:59:19.000Z,I appreciate you Kevin!! 
2025-03-29T19:57:22.000Z,"I also write a FREE daily stock market recap too

This is perfect for those who want to make sure you miss nothing, it's a great backstop!"
2025-03-29T19:51:07.000Z,Short interest in Tesla $TSLA has jumped to 81 Million shares - S3 Partners
2025-03-29T20:24:11.000Z,Bill Gates casually has $79.5 Billion in cash according to Bloomberg
2025-03-29T20:17:15.000Z,The combined net worth of the top 10 richest people in the world has dropped by almost $203 Billion so far in 2025 - Bloomberg Billionaire Index
2025-03-29T19:59:19.000Z,I appreciate you Kevin!! 
2025-03-29T19:57:22.000Z,"I also write a FREE daily stock market recap too

This is perfect for those who want to make sure you miss nothing, it's a great backstop!"
2025-03-29T19:51:07.000Z,Short interest in Tesla $TSLA has jumped to 81 Million shares - S3 Partners
2025-03-29T20:24:11.000Z,Bill Gates casually has $79.5 Billion in cash according to Bloomberg
2025-03-29T20:17:15.000Z,The combined net worth of the top 10 richest people in the world has dropped by almost $203 Billion so far in 2025 - Bloomberg Billionaire Index
2025-03-29T19:59:19.000Z,I appreciate you Kevin!! 
2025-03-29T19:57:22.000Z,"I also write a FREE daily stock market recap too

This is perfect for those who want to make sure you miss nothing, it's a great backstop!"
2025-03-29T19:51:07.000Z,Short interest in Tesla $TSLA has jumped to 81 Million shares - S3 Partners
2025-03-29T18:29:41.000Z,Elon Musk owned X is reportedly planning to release Debit Cards
2025-03-29T18:16:07.000Z,I think the 6 pack of Evian for $80 is the worst one on there tbh
2025-03-29T18:03:29.000Z,"Want to hear something CRAZY ... StockMKTNewz is about to turn 5 years old 

My Stock Market news will always be FREE, FAST, ACCURATE, RELIABLE and CONSISTENT!

If this is something you want make sure to follow my page and like/RT all the news that you find valuable "
2025-03-29T16:51:59.000Z,"Im thinking of switching over to Substack from Beehiiv 

Anyone have any first hand experience with Substack"
2025-03-29T15:30:15.000Z,"On this day in 1999 the Dow Jones closed above 10,000 for the first time ever

Today the Dow Jones is at 41,584"
2025-03-29T14:59:07.000Z,Here's how every stock in the S&P 500 has performed so far in 2025
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-29T14:21:51.000Z,The top 10 largest stocks in the world are now worth a combined $18.72 Trillion down from $19.26T last week
2025-03-29T01:14:46.000Z,The return of Vine?
2025-03-29T00:22:18.000Z,HOA Coin
2025-03-29T00:21:57.000Z,Impressive
2025-03-29T00:15:49.000Z,You guys are the best!!!! I’m excited for the next event 
2025-03-29T00:08:47.000Z,"Cathie Wood and Ark Invest bought 249,423 shares of Robinhood $HOOD today"
2025-03-28T23:36:15.000Z,"What was the best performing stock in your portfolio today?

Here's how every stock in the S&P 500 performed today"
2025-03-28T22:51:38.000Z,THE NASDAQ IS NOW DOWN 14% OFF ITS RECENT ALL TIME HIGHS - CNBC
2025-03-28T22:13:17.000Z,I’m watching right now on YouTube 
2025-03-28T21:54:51.000Z,"AMAZON $AMZN JUST CLOSED THE WEEK LOWER FOR THE 8TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022

FACEBOOK $META JUST CLOSED THE WEEK LOWER FOR THE 6TH WEEK IN A ROW, ITS LONGEST LOSING STREAK SINCE 2022"
2025-03-30T00:14:01.000Z,"Thanks to the partnership between Klarna and DoorDash, you can buy a cheeseburger in 4 equal interest-free installments.

Loans for cheeseburgers... 

Fucked."
2025-03-29T22:56:28.000Z,The stock market since Trump got elected explained
2025-03-29T22:48:55.000Z,"Instead of stealing Greenland from Denmark, let’s steal some of their policies.

In Denmark:

- Health care and college are free.  

- The starting wage is $22/hr.

- Paid parental leave is 1 year. 

- Paid vacation is 6 weeks.  

- All workers get pensions."
2025-03-30T00:14:01.000Z,"Thanks to the partnership between Klarna and DoorDash, you can buy a cheeseburger in 4 equal interest-free installments.

Loans for cheeseburgers... 

Fucked."
2025-03-29T22:56:28.000Z,The stock market since Trump got elected explained
2025-03-29T22:48:55.000Z,"Instead of stealing Greenland from Denmark, let’s steal some of their policies.

In Denmark:

- Health care and college are free.  

- The starting wage is $22/hr.

- Paid parental leave is 1 year. 

- Paid vacation is 6 weeks.  

- All workers get pensions."
2025-03-30T00:14:01.000Z,"Thanks to the partnership between Klarna and DoorDash, you can buy a cheeseburger in 4 equal interest-free installments.

Loans for cheeseburgers... 

Fucked."
2025-03-29T22:56:28.000Z,The stock market since Trump got elected explained
2025-03-29T22:48:55.000Z,"Instead of stealing Greenland from Denmark, let’s steal some of their policies.

In Denmark:

- Health care and college are free.  

- The starting wage is $22/hr.

- Paid parental leave is 1 year. 

- Paid vacation is 6 weeks.  

- All workers get pensions."
2025-03-30T00:14:01.000Z,"Thanks to the partnership between Klarna and DoorDash, you can buy a cheeseburger in 4 equal interest-free installments.

Loans for cheeseburgers... 

Fucked."
2025-03-29T22:56:28.000Z,The stock market since Trump got elected explained
2025-03-29T22:48:55.000Z,"Instead of stealing Greenland from Denmark, let’s steal some of their policies.

In Denmark:

- Health care and college are free.  

- The starting wage is $22/hr.

- Paid parental leave is 1 year. 

- Paid vacation is 6 weeks.  

- All workers get pensions."
2025-03-30T00:14:01.000Z,"Thanks to the partnership between Klarna and DoorDash, you can buy a cheeseburger in 4 equal interest-free installments.

Loans for cheeseburgers... 

Fucked."
2025-03-29T22:56:28.000Z,The stock market since Trump got elected explained
2025-03-29T22:48:55.000Z,"Instead of stealing Greenland from Denmark, let’s steal some of their policies.

In Denmark:

- Health care and college are free.  

- The starting wage is $22/hr.

- Paid parental leave is 1 year. 

- Paid vacation is 6 weeks.  

- All workers get pensions."
2024-12-07T10:12:37.000Z,"$IC 
@TailofIcy
 "
2024-10-28T06:42:11.000Z,They are jealous on memecoin super cycle
2024-10-25T09:07:50.000Z,All in on Memecoins $IC $FROGE $JIM $DBI $TYRANT $CAL $SUZUME
2024-10-21T16:27:46.000Z,League of memecoins
2024-10-21T11:54:35.000Z,Well said
2024-10-20T17:12:38.000Z,Let’s gooo
2024-10-19T14:46:27.000Z,
2024-10-18T14:30:24.000Z,Popcorn and Memecoins
2024-10-17T18:46:21.000Z,Just a matter of time and everything will explode
2025-01-06T13:59:07.000Z,"$IC 
@TailofIcy
 will explode soon "
2025-01-03T18:43:50.000Z,"Billion marketcap loading $ic 
@TailofIcy"
2024-12-12T13:59:27.000Z,"$IC 
@TailofIcy
 the real gem from ETH"
2024-12-12T10:02:00.000Z,"The power of community $IC 
@TailofIcy"
