CIK,Account,Value,Alerts
1166691,RevenueFromContractWithCustomerExcludingAssessedTax,123731000000,high_value ($123.7B > $4.9B)
1166691,IndefiniteLivedIntangibleAssetsExcludingGoodwill,62200000000,high_value ($62.2B > $4.9B)
1166691,EntityPublicFloat,150621000000,high_value ($150.6B > $4.9B)
1341439,AccountsReceivableNetCurrent,8051000000,high_value ($8.1B > $4.9B)
1341439,AccruedIncomeTaxesNoncurrent,9813000000,high_value ($9.8B > $4.9B)
1341439,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,13282000000,high_value ($13.3B > $4.9B)
1341439,AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-92000000,invalid_negative ($-92.0M)
1341439,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-1703000000,invalid_negative ($-1703.0M)
1341439,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1593000000,invalid_negative ($-1593.0M)
1341439,AcquiredFiniteLivedIntangibleAssetAmount,7810000000,high_value ($7.8B > $4.9B)
1341439,AggregateIndebtedness,15900000000,high_value ($15.9B > $4.9B)
1341439,AmountRecognizedInIncomeDueToInflationaryAccounting,-7000000,invalid_negative ($-7.0M)
1341439,Assets,161378000000,high_value ($161.4B > $4.9B)
1341439,AssetsCurrent,30116000000,high_value ($30.1B > $4.9B)
1341439,AssetsNoncurrent,131262000000,high_value ($131.3B > $4.9B)
1341439,AvailableForSaleSecuritiesCurrent,41639000000,high_value ($41.6B > $4.9B)
1341439,BuildingsAndImprovementsGross,6493000000,high_value ($6.5B > $4.9B)
1341439,BusinessAcquisitionProFormaNetIncomeLoss,8525000000,high_value ($8.5B > $4.9B)
1341439,BusinessAcquisitionProFormaRevenue,35783000000,high_value ($35.8B > $4.9B)
1341439,BusinessAcquisitionsProFormaNetIncomeLoss,8456000000,high_value ($8.5B > $4.9B)
1341439,BusinessAcquisitionsProFormaRevenue,50065000000,high_value ($50.1B > $4.9B)
1341439,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,-387000000,invalid_negative ($-387.0M)
1341439,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,-387000000,invalid_negative ($-387.0M)
1341439,CashAndCashEquivalentsAtCarryingValue,17406000000,high_value ($17.4B > $4.9B)
1341439,CashAndCashEquivalentsPeriodIncreaseDecrease,-3165000000,invalid_negative ($-3165.0M)
1341439,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,17406000000,high_value ($17.4B > $4.9B)
1341439,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,6952000000,high_value ($7.0B > $4.9B)
1341439,CommonStockIncludingAdditionalPaidInCapital,18893000000,high_value ($18.9B > $4.9B)
1341439,CommonStocksIncludingAdditionalPaidInCapital,35691000000,high_value ($35.7B > $4.9B)
1341439,CommonStockValue,16131000000,high_value ($16.1B > $4.9B)
1341439,ConstructionInProgressGross,5634000000,high_value ($5.6B > $4.9B)
1341439,ContractWithCustomerLiability,10368000000,high_value ($10.4B > $4.9B)
1341439,ContractWithCustomerLiabilityCurrent,9019000000,high_value ($9.0B > $4.9B)
1341439,ContractWithCustomerLiabilityRevenueRecognized,8600000000,high_value ($8.6B > $4.9B)
1341439,CostsAndExpenses,9772000000,high_value ($9.8B > $4.9B)
1341439,CumulativeEffectOnRetainedEarningsNetOfTax1,-110000000,invalid_negative ($-110.0M)
1341439,CurrentFederalTaxExpenseBenefit,-999000000,invalid_negative ($-999.0M)
1341439,CurrentForeignTaxExpenseBenefit,-1994000000,invalid_negative ($-1994.0M)
1341439,CurrentIncomeTaxExpenseBenefit,-3413000000,invalid_negative ($-3413.0M)
1341439,CurrentStateAndLocalTaxExpenseBenefit,-420000000,invalid_negative ($-420.0M)
1341439,DebtAndCapitalLeaseObligations,41958000000,high_value ($42.0B > $4.9B)
1341439,DebtCurrent,10605000000,high_value ($10.6B > $4.9B)
1341439,DebtInstrumentCarryingAmount,14000000000,high_value ($14.0B > $4.9B)
1341439,DebtInstrumentFaceAmount,87266000000,high_value ($87.3B > $4.9B)
1341439,DebtInstrumentFairValue,17600000000,high_value ($17.6B > $4.9B)
1341439,DebtLongtermAndShorttermCombinedAmount,86869000000,high_value ($86.9B > $4.9B)
1341439,DeferredForeignIncomeTaxExpenseBenefit,-161000000,invalid_negative ($-161.0M)
1341439,DeferredIncomeTaxAssetsNet,11799000000,high_value ($11.8B > $4.9B)
1341439,DeferredIncomeTaxExpenseBenefit,-1097000000,invalid_negative ($-1097.0M)
1341439,DeferredIncomeTaxLiabilities,9100000000,high_value ($9.1B > $4.9B)
1341439,DeferredRevenue,9054000000,high_value ($9.1B > $4.9B)
1341439,DeferredRevenueCurrent,8429000000,high_value ($8.4B > $4.9B)
1341439,DeferredTaxAssetsGross,21570000000,high_value ($21.6B > $4.9B)
1341439,DeferredTaxAssetsLiabilitiesNet,9600000000,high_value ($9.6B > $4.9B)
1341439,DeferredTaxAssetsNet,19672000000,high_value ($19.7B > $4.9B)
1341439,DeferredTaxLiabilities,11091000000,high_value ($11.1B > $4.9B)
1341439,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,-8000000000,invalid_negative ($-8000.0M)
1341439,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,15100000000,high_value ($15.1B > $4.9B)
1341439,DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,26200000000,high_value ($26.2B > $4.9B)
1341439,DefinedBenefitPlanFundedStatusOfPlan,-587000000,invalid_negative ($-587.0M)
1341439,DerivativeInstrumentsGainLossRecognizedInIncomeNet,-64000000,invalid_negative ($-64.0M)
1341439,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-37000000,invalid_negative ($-37.0M)
1341439,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-74000000,invalid_negative ($-74.0M)
1341439,EffectOfExchangeRateOnCashAndCashEquivalents,-86000000,invalid_negative ($-86.0M)
1341439,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,-95000000,invalid_negative ($-95.0M)
1341439,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,8600000000,high_value ($8.6B > $4.9B)
1341439,FinancialInstrumentsOwnedCorporateDebtAtFairValue,9470000000,high_value ($9.5B > $4.9B)
1341439,FiniteLivedIntangibleAssetsAccumulatedAmortization,11901000000,high_value ($11.9B > $4.9B)
1341439,FiniteLivedIntangibleAssetsFutureAmortizationExpense,7444000000,high_value ($7.4B > $4.9B)
1341439,FiniteLivedIntangibleAssetsGross,18791000000,high_value ($18.8B > $4.9B)
1341439,FiniteLivedIntangibleAssetsNet,5131000000,high_value ($5.1B > $4.9B)
1341439,ForeignCurrencyTransactionGainLossBeforeTax,-37000000,invalid_negative ($-37.0M)
1341439,Goodwill,62171000000,high_value ($62.2B > $4.9B)
1341439,GoodwillAcquiredDuringPeriod,18618000000,high_value ($18.6B > $4.9B)
1341439,GoodwillPeriodIncreaseDecrease,-92000000,invalid_negative ($-92.0M)
1341439,GoodwillTranslationAndPurchaseAccountingAdjustments,-31000000,invalid_negative ($-31.0M)
1341439,GrossProfit,5458000000,high_value ($5.5B > $4.9B)
1341439,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,8718000000,high_value ($8.7B > $4.9B)
1341439,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-2466000000,invalid_negative ($-2466.0M)
1341439,IncomeTaxReconciliationOtherAdjustments,-56000000,invalid_negative ($-56.0M)
1341439,IncomeTaxReconciliationStateAndLocalIncomeTaxes,-81000000,invalid_negative ($-81.0M)
1341439,IncomeTaxReconciliationTaxContingencies,-157000000,invalid_negative ($-157.0M)
1341439,IncomeTaxReconciliationTaxContingenciesDomestic,-131000000,invalid_negative ($-131.0M)
1341439,IncomeTaxReconciliationTaxCreditsResearch,-372000000,invalid_negative ($-372.0M)
1341439,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1013000000,invalid_negative ($-1013.0M)
1341439,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-633000000,invalid_negative ($-633.0M)
1341439,IncreaseDecreaseInAccruedIncomeTaxesPayable,-1222000000,invalid_negative ($-1222.0M)
1341439,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-603000000,invalid_negative ($-603.0M)
1341439,IntangibleAssetsNetExcludingGoodwill,5091000000,high_value ($5.1B > $4.9B)
1341439,InvestmentsFairValueDisclosure,10561000000,high_value ($10.6B > $4.9B)
1341439,LegalFees,-120000000,invalid_negative ($-120.0M)
1341439,LesseeOperatingLeaseLiabilityPaymentsDue,9501000000,high_value ($9.5B > $4.9B)
1341439,LiabilitiesAndStockholdersEquity,161378000000,high_value ($161.4B > $4.9B)
1341439,LiabilitiesCurrent,29623000000,high_value ($29.6B > $4.9B)
1341439,LiabilitiesNoncurrent,114494000000,high_value ($114.5B > $4.9B)
1341439,LicenseAndMaintenanceRevenue,6415000000,high_value ($6.4B > $4.9B)
1341439,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,55750000000,high_value ($55.8B > $4.9B)
1341439,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,10612000000,high_value ($10.6B > $4.9B)
1341439,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,10145000000,high_value ($10.1B > $4.9B)
1341439,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,5743000000,high_value ($5.7B > $4.9B)
1341439,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,5016000000,high_value ($5.0B > $4.9B)
1341439,LongTermNotesAndLoans,88109000000,high_value ($88.1B > $4.9B)
1341439,LongTermNotesPayable,76264000000,high_value ($76.3B > $4.9B)
1341439,MachineryAndEquipmentGross,20989000000,high_value ($21.0B > $4.9B)
1341439,MaintenanceRevenue,5027000000,high_value ($5.0B > $4.9B)
1341439,NetCashProvidedByUsedInFinancingActivities,4912000000,high_value ($4.9B > $4.9B)
1341439,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4523000000,invalid_negative ($-4523.0M)
1341439,NetCashProvidedByUsedInInvestingActivities,-12529000000,invalid_negative ($-12529.0M)
1341439,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8785000000,invalid_negative ($-8785.0M)
1341439,NetCashProvidedByUsedInOperatingActivities,14664000000,high_value ($14.7B > $4.9B)
1341439,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10726000000,high_value ($10.7B > $4.9B)
1341439,NoncurrentAssets,32260000000,high_value ($32.3B > $4.9B)
1341439,NotesPayableCurrent,8167000000,high_value ($8.2B > $4.9B)
1341439,OperatingLeaseLiability,12000000000,high_value ($12.0B > $4.9B)
1341439,OperatingLeaseLiabilityNoncurrent,6300000000,high_value ($6.3B > $4.9B)
1341439,OperatingLeaseRightOfUseAsset,11700000000,high_value ($11.7B > $4.9B)
1341439,OtherAssetsNoncurrent,20191000000,high_value ($20.2B > $4.9B)
1341439,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,-31000000,invalid_negative ($-31.0M)
1341439,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-426000000,invalid_negative ($-426.0M)
1341439,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-54000000,invalid_negative ($-54.0M)
1341439,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-162000000,invalid_negative ($-162.0M)
1341439,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-48000000,invalid_negative ($-48.0M)
1341439,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,-19000000,invalid_negative ($-19.0M)
1341439,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-22000000,invalid_negative ($-22.0M)
1341439,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-74000000,invalid_negative ($-74.0M)
1341439,OtherLiabilitiesCurrent,8175000000,high_value ($8.2B > $4.9B)
1341439,OtherLiabilitiesNoncurrent,14364000000,high_value ($14.4B > $4.9B)
1341439,OtherNoncashIncomeExpense,-422000000,invalid_negative ($-422.0M)
1341439,OtherNonoperatingIncomeExpense,-9000000,invalid_negative ($-9.0M)
1341439,PaymentsToAcquirePropertyPlantAndEquipment,12135000000,high_value ($12.1B > $4.9B)
1341439,ProceedsFromDebtNetOfIssuanceCosts,20046000000,high_value ($20.0B > $4.9B)
1341439,ProceedsFromIssuanceOfDebt,9945000000,high_value ($9.9B > $4.9B)
1341439,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,19788000000,high_value ($19.8B > $4.9B)
1341439,ProceedsFromPaymentsForOtherFinancingActivities,-299000000,invalid_negative ($-299.0M)
1341439,ProceedsFromSaleMaturityAndCollectionsOfInvestments,7847000000,high_value ($7.8B > $4.9B)
1341439,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,6363000000,high_value ($6.4B > $4.9B)
1341439,ProfitLoss,10653000000,high_value ($10.7B > $4.9B)
1341439,PropertyPlantAndEquipmentGross,34818000000,high_value ($34.8B > $4.9B)
1341439,PropertyPlantAndEquipmentNet,31970000000,high_value ($32.0B > $4.9B)
1341439,RepaymentsOfDebt,9771000000,high_value ($9.8B > $4.9B)
1341439,RestructuringReserveAccrualAdjustment,-26000000,invalid_negative ($-26.0M)
1341439,RestructuringReserveTranslationAndOtherAdjustment,-3000000,invalid_negative ($-3.0M)
1341439,RetainedEarningsAccumulatedDeficit,-17368000000,invalid_negative ($-17368.0M)
1341439,RevenueFromContractWithCustomerExcludingAssessedTax,14130000000,high_value ($14.1B > $4.9B)
1341439,RevenueRemainingPerformanceObligation,130200000000,high_value ($130.2B > $4.9B)
1341439,Revenues,52961000000,high_value ($53.0B > $4.9B)
1341439,SalesRevenueNet,6944000000,high_value ($6.9B > $4.9B)
1341439,SegmentReportingInformationRevenue,37253000000,high_value ($37.3B > $4.9B)
1341439,SeniorNotes,13923000000,high_value ($13.9B > $4.9B)
1341439,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,7400000000,high_value ($7.4B > $4.9B)
1341439,StockholdersEquity,16730000000,high_value ($16.7B > $4.9B)
1341439,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,17261000000,high_value ($17.3B > $4.9B)
1341439,StockRepurchaseProgramAuthorizedAmount,12000000000,high_value ($12.0B > $4.9B)
1341439,StockRepurchaseProgramAuthorizedAmount1,10000000000,high_value ($10.0B > $4.9B)
1341439,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,6500000000,high_value ($6.5B > $4.9B)
1341439,UndistributedEarningsOfForeignSubsidiaries,47500000000,high_value ($47.5B > $4.9B)
1341439,UnrecognizedTaxBenefits,8785000000,high_value ($8.8B > $4.9B)
1341439,UnsecuredDebt,58000000000,high_value ($58.0B > $4.9B)
1341439,GainLossOnInvestments,-59000000,invalid_negative ($-59.0M)
1341439,ProceedsFromIssuanceOfSeniorLongTermDebt,19548000000,high_value ($19.5B > $4.9B)
1341439,ProceedsFromRepaymentsOfCommercialPaper,-396000000,invalid_negative ($-396.0M)
1341439,OtherComprehensiveIncomeOtherNetOfTax,-1000000,invalid_negative ($-1.0M)
1341439,AociLossCashFlowHedgeCumulativeGainLossAfterTax,-179000000,invalid_negative ($-179.0M)
1341439,ProceedsFromLongTermLinesOfCredit,5627000000,high_value ($5.6B > $4.9B)
1341439,EntityPublicFloat,186225386000,high_value ($186.2B > $4.9B)
63908,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18882000000,high_value ($18.9B > $4.9B)
63908,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-30200000,invalid_negative ($-30.2M)
63908,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2553000000,invalid_negative ($-2553.0M)
63908,AdditionalPaidInCapital,9281000000,high_value ($9.3B > $4.9B)
63908,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-9700000,invalid_negative ($-9.7M)
63908,Assets,55182000000,high_value ($55.2B > $4.9B)
63908,CashAndCashEquivalentsPeriodIncreaseDecrease,-2124100000,invalid_negative ($-2124.1M)
63908,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-3494000000,invalid_negative ($-3494.0M)
63908,ComprehensiveIncomeNetOfTax,8127000000,high_value ($8.1B > $4.9B)
63908,CostsAndExpenses,14208000000,high_value ($14.2B > $4.9B)
63908,CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple,-36100000,invalid_negative ($-36.1M)
63908,DebtInstrumentCarryingAmount,38616000000,high_value ($38.6B > $4.9B)
63908,DeferredFederalIncomeTaxExpenseBenefit,-76000000,invalid_negative ($-76.0M)
63908,DeferredForeignIncomeTaxExpenseBenefit,-478000000,invalid_negative ($-478.0M)
63908,DeferredIncomeTaxExpenseBenefit,-574000000,invalid_negative ($-574.0M)
63908,DeferredIncomeTaxLiabilities,5405000000,high_value ($5.4B > $4.9B)
63908,DeferredStateAndLocalIncomeTaxExpenseBenefit,-20000000,invalid_negative ($-20.0M)
63908,DeferredTaxAssetsGross,7951000000,high_value ($8.0B > $4.9B)
63908,EffectOfExchangeRateOnCashAndCashEquivalents,-122200000,invalid_negative ($-122.2M)
63908,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,11308700000,high_value ($11.3B > $4.9B)
63908,GoodwillOtherChanges,-37100000,invalid_negative ($-37.1M)
63908,GoodwillTranslationAdjustments,-31900000,invalid_negative ($-31.9M)
63908,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,7062000000,high_value ($7.1B > $4.9B)
63908,IncreaseDecreaseInAccountsAndNotesReceivable,-27000000,invalid_negative ($-27.0M)
63908,IncreaseDecreaseInAccountsPayable,-10000000,invalid_negative ($-10.0M)
63908,IncreaseDecreaseInAccruedIncomeTaxesPayable,-292000000,invalid_negative ($-292.0M)
63908,IncreaseDecreaseInOperatingCapital,-79000000,invalid_negative ($-79.0M)
63908,IncreaseDecreaseInOtherAccruedLiabilities,-217000000,invalid_negative ($-217.0M)
63908,IncreaseDecreaseInReceivables,-10000000,invalid_negative ($-10.0M)
63908,Land,7253000000,high_value ($7.3B > $4.9B)
63908,LesseeOperatingLeaseLiabilityPaymentsDue,15950000000,high_value ($15.9B > $4.9B)
63908,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,10897000000,high_value ($10.9B > $4.9B)
63908,LiabilitiesAndStockholdersEquity,55182000000,high_value ($55.2B > $4.9B)
63908,LongTermDebt,38424000000,high_value ($38.4B > $4.9B)
63908,LongTermDebtFairValue,36600000000,high_value ($36.6B > $4.9B)
63908,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,22573000000,high_value ($22.6B > $4.9B)
63908,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,7221000000,high_value ($7.2B > $4.9B)
63908,LongTermDebtNoncurrent,38424000000,high_value ($38.4B > $4.9B)
63908,NetCashProvidedByUsedInFinancingActivities,-7495000000,invalid_negative ($-7495.0M)
63908,NetCashProvidedByUsedInInvestingActivities,-5346000000,invalid_negative ($-5346.0M)
63908,NetCashProvidedByUsedInOperatingActivities,9447000000,high_value ($9.4B > $4.9B)
63908,NetIncomeLoss,8223000000,high_value ($8.2B > $4.9B)
63908,NetInvestmentInLeaseChangeInPresentValueExpenseReversal,-900000000,invalid_negative ($-900.0M)
63908,NoncurrentAssets,39600000000,high_value ($39.6B > $4.9B)
63908,OperatingIncomeLoss,11712000000,high_value ($11.7B > $4.9B)
63908,OperatingLeaseLiability,12170300000,high_value ($12.2B > $4.9B)
63908,OperatingLeaseLiabilityNoncurrent,13157000000,high_value ($13.2B > $4.9B)
63908,OperatingLeaseRightOfUseAsset,13632000000,high_value ($13.6B > $4.9B)
63908,OperatingLeasesFutureMinimumPaymentsDue,12266300000,high_value ($12.3B > $4.9B)
63908,OperatingLeasesFutureMinimumPaymentsDueThereafter,7297200000,high_value ($7.3B > $4.9B)
63908,OperatingLeasesFutureMinimumPaymentsReceivable,34324000000,high_value ($34.3B > $4.9B)
63908,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,20509700000,high_value ($20.5B > $4.9B)
63908,OtherAdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,-8000000,invalid_negative ($-8.0M)
63908,OtherAssetsNoncurrent,6095000000,high_value ($6.1B > $4.9B)
63908,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-3500000,invalid_negative ($-3.5M)
63908,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-231000000,invalid_negative ($-231.0M)
63908,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,-769500000,invalid_negative ($-769.5M)
63908,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-196000000,invalid_negative ($-196.0M)
63908,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,-35000000,invalid_negative ($-35.0M)
63908,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,-100000,invalid_negative ($-0.1M)
63908,OtherComprehensiveIncomeLossNetOfTax,-96000000,invalid_negative ($-96.0M)
63908,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-13400000,invalid_negative ($-13.4M)
63908,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,-9300000,invalid_negative ($-9.3M)
63908,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-1200000,invalid_negative ($-1.2M)
63908,OtherNoncashIncomeExpense,-3000000,invalid_negative ($-3.0M)
63908,OtherOperatingIncomeExpenseNet,-139000000,invalid_negative ($-139.0M)
63908,PaymentsForProceedsFromProductiveAssets,-103900000,invalid_negative ($-103.9M)
63908,ProceedsFromPaymentsForOtherFinancingActivities,-56000000,invalid_negative ($-56.0M)
63908,ProceedsFromRepaymentsOfDebt,-289800000,invalid_negative ($-289.8M)
63908,ProceedsFromRoyaltiesReceived,5606000000,high_value ($5.6B > $4.9B)
63908,PropertyPlantAndEquipmentGross,44177000000,high_value ($44.2B > $4.9B)
63908,PropertyPlantAndEquipmentNet,25295000000,high_value ($25.3B > $4.9B)
63908,RetainedEarningsAccumulatedDeficit,66834000000,high_value ($66.8B > $4.9B)
63908,Revenues,25920000000,high_value ($25.9B > $4.9B)
63908,StockholdersEquity,-3797000000,invalid_negative ($-3797.0M)
63908,TreasuryStockValue,77375000000,high_value ($77.4B > $4.9B)
63908,UndistributedEarningsOfForeignSubsidiaries,16000000000,high_value ($16.0B > $4.9B)
63908,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-101000000,invalid_negative ($-101.0M)
63908,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-12000000,invalid_negative ($-12.0M)
63908,LessorOperatingLeasePaymentsToBeReceived,29598000000,high_value ($29.6B > $4.9B)
63908,LessorOperatingLeasePaymentsToBeReceivedThereafter,16375000000,high_value ($16.4B > $4.9B)
63908,RestructuringReserveAccrualAdjustment1,-1000000,invalid_negative ($-1.0M)
63908,ContractualObligation,18962000000,high_value ($19.0B > $4.9B)
63908,ContractualObligationDueAfterFifthYear,13440000000,high_value ($13.4B > $4.9B)
63908,OtherLongTermDebt,24439300000,high_value ($24.4B > $4.9B)
63908,EntityPublicFloat,182778968633,high_value ($182.8B > $4.9B)
909832,AccountsPayableCurrent,18610000000,high_value ($18.6B > $4.9B)
909832,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17918000000,high_value ($17.9B > $4.9B)
909832,AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2242000000,invalid_negative ($-2242.0M)
909832,AdditionalPaidInCapitalCommonStock,8047000000,high_value ($8.0B > $4.9B)
909832,Assets,73224000000,high_value ($73.2B > $4.9B)
909832,AssetsCurrent,36897000000,high_value ($36.9B > $4.9B)
909832,BuildingsAndImprovementsGross,23727000000,high_value ($23.7B > $4.9B)
909832,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,-343000000,invalid_negative ($-343.0M)
909832,CashAndCashEquivalentsAtCarryingValue,12356000000,high_value ($12.4B > $4.9B)
909832,CashAndCashEquivalentsPeriodIncreaseDecrease,-1019000000,invalid_negative ($-1019.0M)
909832,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,7344000000,high_value ($7.3B > $4.9B)
909832,CostOfGoodsAndServicesSold,55744000000,high_value ($55.7B > $4.9B)
909832,CostOfGoodsSold,28131000000,high_value ($28.1B > $4.9B)
909832,DebtInstrumentCarryingAmount,5872000000,high_value ($5.9B > $4.9B)
909832,DeferredForeignIncomeTaxExpenseBenefit,-72000000,invalid_negative ($-72.0M)
909832,DeferredIncomeTaxLiabilitiesNet,-754000000,invalid_negative ($-754.0M)
909832,DeferredStateAndLocalIncomeTaxExpenseBenefit,-77000000,invalid_negative ($-77.0M)
909832,EffectOfExchangeRateOnCashAndCashEquivalents,-38000000,invalid_negative ($-38.0M)
909832,EmployeeRelatedLiabilitiesCurrent,5150000000,high_value ($5.2B > $4.9B)
909832,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,-28000000,invalid_negative ($-28.0M)
909832,FixturesAndEquipmentGross,12387000000,high_value ($12.4B > $4.9B)
909832,GoodwillPeriodIncreaseDecrease,-3000000,invalid_negative ($-3.0M)
909832,GrossProfit,16465000000,high_value ($16.5B > $4.9B)
909832,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,7255000000,high_value ($7.3B > $4.9B)
909832,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9740000000,high_value ($9.7B > $4.9B)
909832,IncomeTaxEffectsAllocatedDirectlyToEquity,-37000000,invalid_negative ($-37.0M)
909832,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,-166000000,invalid_negative ($-166.0M)
909832,IncreaseDecreaseInAccountsPayable,-458000000,invalid_negative ($-458.0M)
909832,IncreaseDecreaseInOtherOperatingCapitalNet,-1470000000,invalid_negative ($-1470.0M)
909832,IncreaseDecreaseInOutstandingChecksFinancingActivities,-99000000,invalid_negative ($-99.0M)
909832,InventoryLIFOReserveEffectOnIncomeNet,-64000000,invalid_negative ($-64.0M)
909832,InventoryNet,18754000000,high_value ($18.8B > $4.9B)
909832,Land,9447000000,high_value ($9.4B > $4.9B)
909832,Liabilities,47647000000,high_value ($47.6B > $4.9B)
